TE	Aff3	Arid1b	Bach1	Bach2	Baz2b	Bcl11a	Cebpa	Cebpe	Clock	Creb5	Crebl2	Crebrf	Dach1	Ebf1	Erg	Ets1	Fosb	Foxn3	Foxo1	Foxo3	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hivep2	Hivep3	Hlf	Hmga2	Hoxa7	Hoxa9	Hoxb3	Ikzf2	Irf7	Irf8	Irf9	Junb	Klf1	Klf12	Klf2	Klf3	Klf4	Klf6	Mecom	Mef2c	Meis1	Mis18bp1	Mycn	Nfat5	Nfe2	Nfia	Nkx2-3	Parp12	Pbx1	Pgr	Plag1	Plek	Plscr1	Pou2f2	Prdm16	Rel	Rfx3	Rora	Runx1	Runx2	Satb1	Smad7	Sox5	Sox6	Sp4	Spi1	Stat1	Stat4	Tal1	Tcf4	Tcf7l2	Tox	Tsc22d1	Tsc22d3	Zbtb20	Zeb2	Zfhx3	Zfp1	Zfp113	Zfp36l1	Zfp385a	Zfp395	Zfp467	Zfp521	Zfp532	Zfp608	Zfp799	Zfp831	Zfpm1
Hivep3	0.004417609246709793	0.0	0.004765947620949505	0.00377741568386032	0.0	0.0	0.0037822817349103003	0.0022890367429246154	0.004383798170784354	0.0002393306491732044	0.0052132570903178155	0.001548716168245869	0.0025396147707385758	0.003940332280397192	0.00523770909005317	0.006459531551036601	0.007655698737498012	0.0	0.010370903427157555	0.0	0.004026123174542002	0.0001394947411761682	0.0033029069334282964	0.0059354542164258015	0.00015519902027695803	0.006247073924690113	0	0.0017812190795778791	0.008551768468406119	0.0008278145695364237	0.0	0.005641811617605057	0.006126349417048727	0.006836936797820185	0.007018285794459912	0.008759409082989016	0.0	0.002451197863549538	0.002137405000059858	0.00457524073459568	0.006449007625028023	0.0008573788689498283	0.003713892024558874	0.005367951436200634	0.0	0.002429459552054319	0.0020891113355159573	0.0004177483714837213	0.007238118975551317	0.0	0.007036591215118275	0.002406073414517151	0.004395722130670901	0.012642639433816811	0.004009673733075381	0.003701298943739309	0.007450910661517252	0.00662926298817472	0.00353167363201553	0.0031062440416609054	0.007147486975870377	0.0043020898460612265	0.0032905014919715836	0.0008278145695364237	0.0011442102789614636	0.005689834129667788	0.0037954987588751294	0.00025779860097611506	0.01158199534440225	0.008476624382726857	0.0015190296022259307	0.000898147765497646	0.010946609262235587	0.0018246197986591267	0.0	0.006959809141016343	0.0016122604637887243	0.0002673108448975978	0.0008278145695364237	0.0008864691432434981	0.003513099146360164	0.00746972978979454	0.0036555672184105325	0.008794110213935353	0.005874001753734357	0.005675308217045177	0.0044847982797126375	0.010479845137142106	0.006895109608153168	0.0024481521997635467	0.0006121249607310584	0.007858909349000983	0.007367747575801073	0.0009852124133489866
Hlf	0.0182347682902861	0.0023116566642057764	0.07212732529914721	0.030587425678095005	0.0024834437086092716	0.0	0.028014481839157643	0.01877629942108397	0.02990185332443043	0.013670778810695053	0.05113484035840777	0.0471590541585827	0.008237395296917836	0.007056385197137892	0.05743845677092772	0.04378903078556731	0.0744111268613737	0.0	0.03467263895392189	0.0024834437086092716	0.019952201316681264	0.008471262403292022	0.04268425161811513	0.04149046438023228	0.008516062322243018	0.02669808968402746	0.024398912758995094	0	0.05967863267772576	0.008176691846921966	0.0024834437086092716	0.029445572393609606	0.030974342194664307	0.06809415252226701	0.030877003658203193	0.05905291183218244	0.0	0.03071172733307117	0.013263310942781237	0.05930438622278142	0.05786917698293107	0.01855775563776047	0.03476250024013468	0.02643948248625847	0.0008278145695364237	0.016039164409339734	0.022593501112730355	0.026232246980889863	0.0514836169709548	0.0	0.032980538212351175	0.029917659028286067	0.048443910304452394	0.053771183648287785	0.031071447066414803	0.01919027337862045	0.04233473914394164	0.040651210365954205	0.02042855255050633	0.03453071334885735	0.04539073540397566	0.048164412326763266	0.026636893627640632	0.0016556291390728475	0.020323402087374622	0.03035406921903454	0.0232184700282596	0.007058215570051622	0.040338164081896444	0.0637629394399566	0.011826265918795825	0.02617533628045259	0.07589068633573966	0.006720500137194343	0.0008278145695364237	0.0489509284696692	0.04040363839102612	0.005159027855247718	0.0008278145695364237	0.014734847769406423	0.021077626487728283	0.057207795685770106	0.04668422692337522	0.05559885680633196	0.022047843021578688	0.03893609889910341	0.04231723453326091	0.03412033896792704	0.03229629425806434	0.013010571683926057	0.013901019116675723	0.04530214021614982	0.026874352668206047	0.0070071541859992315
Hmga2	0.008135356801346688	0.0008278145695364237	0.029284604178809803	0.019445874388627788	0.0019680825753987867	0.0	0.009650599672570094	0.014600072098559375	0.011837425774775931	0.006769534205998945	0.02775223649852008	0.02540474414824583	0.004663583437868648	0.004703115979386198	0.03331225487701074	0.024459268797712142	0.02955340458524558	0.0	0.01419021071847449	0.0008278145695364237	0.008188255179321488	0.003049857400748971	0.017681145301473307	0.019287390848838088	8.834896093813976e-05	0.011093713240195254	0.012149315654404124	0.009612482686935542	0	0.0008278145695364237	0.0008278145695364237	0.011261979965689606	0.004542554552885041	0.028784400060285556	0.015978446514787734	0.02944928654891133	0.0008278145695364237	0.006209254914243826	0.0035645086227237095	0.030660294076509633	0.015158115361958312	0.009739262002067347	0.017437388854925188	0.012599449173178798	0.0	0.009250053864035938	0.006810411590449173	0.010816049151591066	0.022856570694018304	0.0	0.01396136750738376	0.011082765961226438	0.018087830887265705	0.02609715178157135	0.008773774411793448	0.01071565098964659	0.02317032271691	0.008831610139387328	0.011418326825696875	0.019652648189410944	0.018451044103498637	0.027364636289575747	0.011343241128907076	0.0008278145695364237	0.011928684911343211	0.006910519037152125	0.010537053588058705	0.005099644545807777	0.02262580181476823	0.02755037909289917	0.005581424438941057	0.00790054231711677	0.030245741591586123	0.0021100368284399495	0.0	0.025516299637956343	0.013268304781813333	0.0008626579365836383	0.0008278145695364237	0.002957469796244478	0.006416520382570445	0.027211350454019255	0.012258001969870138	0.018777208747888532	0.008504376618760036	0.017195208390576543	0.012628947311798864	0.018130669747520624	0.019593470125989915	0.005849285542404692	0.0032386063206983336	0.013491981621158644	0.01783405977828667	0.0014393115516428817
Hoxa7	0.024427747493209	0.004795100372815048	0.07128641535826137	0.022887670673590352	0.0019680825753987867	0.0	0.019538423033779655	0.027869253496351845	0.03809501979347541	0.0070329313211234395	0.05004001116176796	0.0536949197545136	0.018246393123152703	0.007672540979632667	0.06997401050300513	0.04455131464016993	0.07534212877797092	0.0008278145695364237	0.0317918024317009	0.003311258278145695	0.007163250026569477	0.020983225918206175	0.03994475059604896	0.03957379027009918	0.00591057247388715	0.01216687239222609	0.02396016714478162	0.041667003488543776	0.04408211074171331	0	0.0008278145695364237	0.023745590765603765	0.02863907579303889	0.05708638870566543	0.022032102907667276	0.06939950753328977	0.0	0.024418259772642392	0.0059590252673126275	0.062360124554208786	0.04964811876467273	0.019319984028328574	0.041453759344355356	0.02624986233719414	0.0008278145695364237	0.028511889355808197	0.01882726815325354	0.01941556275492727	0.040723850923069814	0.0	0.04201682538050859	0.023347378285039234	0.04898869980499569	0.04679129730453581	0.02065952552320593	0.01262812662971161	0.04941485090063903	0.04312950793568164	0.028072795407952628	0.02209410806388583	0.03849159820249587	0.043030703415191836	0.018454755862665463	0.0	0.016255637054989565	0.025035257183862993	0.03502351525459558	0.0066351766250938365	0.042813203405966664	0.060792741787378715	0.021577452259900747	0.03170843613377299	0.07113300247273995	0.01926146220478346	0.0	0.05080440104455102	0.024932704944400613	0.011054221599277686	0.0008278145695364237	0.02997191219016203	0.01546421517800736	0.05041433736025251	0.052038146807339286	0.07372957744397675	0.022044374078955358	0.04611648547480687	0.0526954837977279	0.046414374689094116	0.04088228466852729	0.010528398409604827	0.012954177928016824	0.054180812723345566	0.017217348270821605	0.020504347014519086
Hoxa9	0.029034321630628915	0.0031394712337422005	0.08123252782433	0.028053624194854358	0.004451526284008058	0.0	0.027911252787408226	0.021802755249921875	0.03967221564320193	0.009868376294042214	0.05957848132747896	0.06367405725173814	0.018484988585743125	0.009629647867027191	0.07017055731956927	0.046860392321334134	0.08553528069937787	0.0008278145695364237	0.03948984763025263	0.0024834437086092716	0.015676362131998956	0.020308686180902542	0.04205346167809405	0.039791935226786895	0.009170789367546393	0.024476834114892623	0.02095449783564075	0.047254180693857985	0.06834069849589228	0.006450729511887896	0	0.027499535703178604	0.036876505777392654	0.07177484008200898	0.02987927075697357	0.07932737618998364	0.0008278145695364237	0.03022383124060941	0.011386921185988188	0.06353551973627777	0.057773760744745765	0.020133336378444746	0.04424867814892903	0.029243370176716233	0.0008278145695364237	0.0300743369055222	0.022034350130739355	0.018560120990202853	0.05401991177214402	0.0	0.04533262751987868	0.02964320828234525	0.05322704663029867	0.05445980737710045	0.03068402703386912	0.017888968266876575	0.05091319741041041	0.038240588134031084	0.02946012175129886	0.037741838795156274	0.05122998681798426	0.044173081143283964	0.024746465747387647	0.0008278145695364237	0.015107105606601416	0.021153926596220358	0.03140012889833713	0.0066990779421682595	0.04250598675913641	0.06742958867927885	0.020923439160232274	0.034586168728882365	0.09602518672374315	0.018622196788775917	0.0008278145695364237	0.06931548758034457	0.02741583120049741	0.014696500167812664	0.0008278145695364237	0.03255549026535889	0.02092082679867103	0.05456602806283428	0.05048474806876794	0.08220280335683082	0.028275002450968072	0.043262248309650544	0.04996815835614142	0.043021398413568154	0.03647092910698828	0.011455003963761118	0.015319322395337273	0.054847880093173464	0.019223401120671772	0.019350373857627855
Hoxb3	0.004232364285707218	0.0	0.01685112364588848	0.0060243108617180395	0.0	0.0	0.005941101386790956	0.005084105692326113	0.00953756173111726	0.003054156972029144	0.014433068168935382	0.004640611256116137	0.0027482016570598415	0.0003303062022964837	0.016562814353427102	0.006156353595419869	0.017423092126453633	0.0	0.012638288705705263	0.0	0.002236347512238102	0.000879783846270305	0.0071568918728373435	0.010361292401688836	0.0038108303919581095	0.005982107799866042	0.0021103881396698754	0.004277754275450639	0.016502208469482523	0.0005856943291717068	0.0	0	0.004999226825355942	0.00768695022445747	0.006803331642866602	0.012676513756612983	0.0008278145695364237	0.003721255937860287	0.002436073710396711	0.010375164718192508	0.007261027777972232	0.0066842292889777695	0.01273013613417205	0.012820239282967598	0.0	0.002915858059962822	0.007472848593318707	0.0020694939973524016	0.014683772713946677	0.0	0.005256317955540407	0.004945877166013682	0.018370895264241783	0.014019518853403063	0.012213522329157078	0.008700569189580157	0.013166987836585866	0.0065641168984461136	0.0019905239233785044	0.007400741407749866	0.006340861515819576	0.010581878129019754	0.005776166229790262	0.0	0.0027634112672064314	0.0022077785253449625	0.0019621489970861224	0.0004137157736950038	0.009889372319407636	0.020189764982002503	0.00554953520450095	0.004632717333585429	0.014798310355928195	0.0025970736939865987	0.0	0.01624594180599548	0.013237302475550902	0.0004764150636998512	0.0008278145695364237	0.0030548521336987962	0.005741343509220785	0.00982376490390747	0.005445546592105912	0.015370335715343296	0.01056394128977316	0.004358970449984286	0.005170799486312789	0.006131245573538278	0.013693920229998671	0.001839246446221528	0.0017835136190744716	0.018078555776542087	0.004458056819789554	0.004228851693471254
Ikzf2	0.013965549063451441	0.0024834437086092716	0.07448770312278157	0.0256807263692496	0.0019680825753987867	0.0	0.01794249522320694	0.018062024993589734	0.030822391641603736	0.006764907488597422	0.036977020493488236	0.050981516586793486	0.01169875655089544	0.004460297619726241	0.05938603302897384	0.039650018618854733	0.06063344584405021	0.0	0.027426619483049242	0.0016556291390728475	0.013193088771830362	0.0073998781045977674	0.03141522656706892	0.034253919560611114	0.002642023996953163	0.01561638414080392	0.010566630767880284	0.03210833719726533	0.048412356573973754	0.006521062707849119	0.0008278145695364237	0.025297063053164315	0	0.05196988557259875	0.03240354822416673	0.05302097040366453	0.0008278145695364237	0.027361411926966107	0.007516637629182755	0.06039909034189428	0.04223384264044944	0.0171972829104019	0.025349605285316903	0.0281203437250116	0.0	0.016297863973955107	0.02346062169399388	0.018774478476569857	0.04684200599777341	0.0	0.028584607166498185	0.016694030367205733	0.03997105099337091	0.05297770603821577	0.0199033082825062	0.01461217386852462	0.04921508441460863	0.03191911082011152	0.016706883555561727	0.02846608599608825	0.035534954126191336	0.030054898263255872	0.018803109457946995	0.0	0.016005649342923447	0.014690566933560233	0.024429384103322654	0.00889900756126412	0.03637456730121542	0.05401422531770348	0.014202766095449963	0.028896390858108984	0.06786709257733065	0.009204754233723966	0.0	0.05207586911060636	0.021825431602213896	0.007244992596578209	0.0	0.014790639662696205	0.01297518377668383	0.04266017192082852	0.04377134934461254	0.05284767857680076	0.017224413924671195	0.03878111298519087	0.04836945088018523	0.03477136781954734	0.024713579402854107	0.008265663295570744	0.015575333066019883	0.03671807026058962	0.02044890163250884	0.009355872387197062
Irf7	0.006304030216271665	0.0008278145695364237	0.02737537540177495	0.012753584491140633	0.0008278145695364237	0.0	0.012168300996292644	0.00730618632173405	0.024932187337355548	0.005056816096505477	0.02632350413677201	0.022288460246152914	0.00403867656521677	0.010541157090823686	0.02775392864833331	0.01985978272519272	0.02267752787603016	0.0	0.019494389544459353	0.0016556291390728475	0.009290754378427267	0.0006209603452607228	0.011863299671028326	0.02106317740713894	0.0003018731104798299	0.013042321544369993	0.010225298928533279	0.01142570904336986	0.0293034989945633	0.002311656664205777	0.0008278145695364237	0.008141771201862021	0.0099598649846812	0	0.017420425148691496	0.024389961023706268	0.0	0.010098080394337386	0.004119538467059138	0.031222460025307052	0.023954436337374253	0.01418732700502549	0.011280207580153327	0.011880936619118477	0.0	0.007165067037987504	0.011419220708211187	0.00836464526454314	0.022081560866725174	0.0	0.012219467253373405	0.007499828704540001	0.020704212155974896	0.02061040508674901	0.017470158956553492	0.013384922747281829	0.01885485409881182	0.01653739998843785	0.010670622959021958	0.01087001089036203	0.019841651054184527	0.022501037429143958	0.01220854198815404	0.0	0.003925373050555369	0.007693241240956414	0.01469770657784975	0.0026162941632919714	0.021480935979395984	0.02625989951103127	0.0019209924060101069	0.009830826631055643	0.03339147689109179	0.0015149627471504035	0.0	0.02185698553102706	0.014410833945915311	0.0007368162314577236	0.0	0.005656690785628793	0.01014638877413847	0.03184196392227216	0.011500264234700514	0.016449180492047463	0.007578847517921916	0.01824453636774699	0.014604628597766558	0.022259102364672663	0.02278018528465057	0.00890502530012748	0.008945243933522053	0.019419335454963885	0.018565252013464078	0.0004177304462108251
Irf8	0.02050349335412824	0.004795100372815048	0.06360633107723948	0.016236063207566643	0.0019680825753987867	0.0	0.006555173448212917	0.02669662457179426	0.034163622618013215	0.005923604423544923	0.04620701437471366	0.049037476130559504	0.015754975214155875	0.009167197031789979	0.06573771356812495	0.027776275539863015	0.061438377949543516	0.0008278145695364237	0.026963373497949368	0.0024834437086092716	0.012464778670199088	0.020496042732340677	0.0236468816785136	0.02987118778239955	0.011491489016091285	0.018913514713692004	0.014336655785469207	0.0438669685152947	0.03872981583420141	0.003967285803278625	0.0016556291390728475	0.022704099470452783	0.025740619318954657	0.048019062789287324	0	0.06682066757484494	0.0	0.02343117432104396	0.003750914039083813	0.0527497672825802	0.03293379230917297	0.019390598549639208	0.03714472669836942	0.014950035561111723	0.0	0.034567686434424406	0.017562951792112487	0.014752575003436245	0.04201488055143435	0.0	0.0359072587180398	0.01566975826879819	0.04185452794624306	0.037675731422293135	0.013770293915715617	0.010117499698024697	0.044735257584449184	0.02641686496950516	0.012263788600686644	0.02764745362577911	0.02066993819407889	0.04031593658797075	0.019334542183414977	0.0008278145695364237	0.012067118158800186	0.008898878062437327	0.030982963365340264	0.004209854489215867	0.022651167721065766	0.04870932110069828	0.025655214767827488	0.018543100359482315	0.07394939145373253	0.019385944814707654	0.0008278145695364237	0.045579005388517	0.01604871312621645	0.014770243430009761	0.0	0.03547554297428713	0.005507026078264911	0.045363331681542454	0.03164013505921536	0.059401283216116305	0.01946240867627148	0.037692994592424825	0.04745204401329234	0.04026413448746537	0.03419712539874902	0.006731224402619273	0.010822424925323627	0.04588514568621302	0.022268235359117067	0.017231916641259535
Irf9	0.01009181713368763	0.0023116566642057764	0.0497328790868819	0.0159068676191915	0.0	0.0	0.012742786894143415	0.017620296899476143	0.028179839136070056	0.004725837479849477	0.03508290089685764	0.03695309529911208	0.012192280238854863	0.006147182936818599	0.043273252028192925	0.024451191400772825	0.05328414089340823	0.0	0.02627279547860684	0.0008278145695364237	0.013384237555695122	0.013420857578975272	0.027549734501309705	0.02709923251406686	0.0052408956855536796	0.014940586697740618	0.018793852636527185	0.026774200099964885	0.03455878357360689	0.004623313328411554	0.0008278145695364237	0.022120151558781102	0.00985992880928887	0.03809320065294992	0.030090878142546976	0	0.0	0.014721782448665309	0.0034142028145137584	0.04618827165635664	0.032804803781925955	0.012431012299993051	0.031100538502168068	0.01910465539533897	0.0008278145695364237	0.012688987741151517	0.010977041672275836	0.010614652478305066	0.024183837464400226	0.0	0.018892240854143726	0.014141569286047642	0.03096993144000829	0.03437604168220125	0.01206118006163444	0.014353128127993834	0.03298873579415199	0.02414094972861825	0.011718578793925486	0.023160570641166035	0.02966107836201052	0.034653192812989654	0.016262326422362056	0.0	0.017012237553986297	0.015555420740104024	0.015491549442004472	0.00692915905909756	0.031176452729761595	0.04588556728378721	0.009805871956586467	0.0152713474565737	0.05261986571999989	0.009473076239657412	0.0	0.02983808196168091	0.013388439077883424	0.0059632668847184635	0.0	0.012799169496033914	0.013345038470236175	0.03497960308884013	0.029344149373540417	0.036479647339782435	0.014380287224902744	0.03329841943358489	0.02981217381863231	0.028391385711405003	0.025104257794552144	0.007835440070747454	0.008077520346087413	0.03645366273105195	0.01718988570783655	0.005024408891675016
Junb	0.03542726108817798	0.003967285803278625	0.08812213007409475	0.03535965461903672	0.003311258278145695	0.0	0.03188195523701103	0.027671791182482898	0.039378493635213015	0.010524166245158728	0.0644380097529636	0.0667510309899896	0.016862146049024376	0.006512380435581051	0.07325720139913716	0.04497831727414202	0.08508331673109502	0.0	0.04004247300376986	0.003311258278145695	0.01399445089858813	0.020778627903601143	0.05210410284913239	0.038867150281960756	0.011355368327625523	0.023277206907801825	0.02385640572768591	0.04558899752938312	0.06527531600909739	0.00727854408142432	0.0016556291390728475	0.02717691308299257	0.038827048711191386	0.08231716346758454	0.03770530817300786	0.07814302463512052	0	0.02955813297959228	0.011164782146596117	0.08638932420796991	0.0558095357483742	0.021585388512067316	0.0521230143837891	0.028204304101492977	0.0008278145695364237	0.03703596514380033	0.02124638789718147	0.022712685625106775	0.06324666454251247	0.0	0.052847355677589636	0.02573380349664774	0.060335552682443915	0.058029545352312	0.03282536674298812	0.01689060233040176	0.05938526166911216	0.05110348971374283	0.02422460105757342	0.03519744519240345	0.05087357478512908	0.057401248350294753	0.02951987056783894	0.0008278145695364237	0.015070589083886705	0.032871636774730074	0.036793949988022275	0.015465016572211008	0.04102561131424806	0.078968242791048	0.014034723715071652	0.03333702886630072	0.09162889841694646	0.01951572293081377	0.0008278145695364237	0.06870304844599649	0.032892688507976144	0.012631624960374415	0.0008278145695364237	0.03714745498758297	0.02270172045188719	0.06739977980873103	0.06501247485011451	0.0715092356494314	0.029063317818050518	0.05004658997322332	0.07781164220097066	0.05401415825487961	0.04287047877877451	0.010266725150789798	0.016529882152560745	0.05880950405442971	0.030327977806976672	0.019945840886138766
Klf1	0.011932819485549953	0.0023116566642057764	0.047258840573672065	0.019194824196762845	0.003623711714471635	0.0	0.019746912090573738	0.009489201157284048	0.020140253741099144	0.0030767368876844004	0.04271505700829516	0.03858334153476833	0.004587176926540772	0.003603516520274813	0.040052453715762534	0.0221502045972743	0.04041823540568948	0.0	0.021719555512345053	0.0	0.0006441760813242184	0.004840480349834898	0.03158929446686846	0.02932895116909311	0.003806278381523404	0.01398392237204233	0.01065359228984419	0.023740550467439447	0.028179145679019177	0.003967285803278625	0.0016556291390728475	0.012199897631854187	0.01075346927148546	0.04535694355675077	0.026547689333090853	0.02588038991840976	0.0	0	0.0034319180372313265	0.04824112945536405	0.02069455865206461	0.009137481886121302	0.026073603612729902	0.018782029175916707	0.0	0.017792990927934946	0.017107847531135825	0.015157641487335569	0.03556508244908935	0.0	0.027991255680327048	0.018791757877111872	0.02413267360108864	0.03955379524048651	0.019551115520844858	0.012764096310752948	0.04033722568643003	0.019672828645142665	0.02121989342307202	0.017301689623385467	0.03515957785084793	0.03553489486344115	0.022109371921419197	0.0008278145695364237	0.008689577303774608	0.026887764499333035	0.020127909031531634	0.008734455496221837	0.030137883184835578	0.04967181623270595	0.003737783558038162	0.01972684152280199	0.04672706474069422	0.0	0.0	0.040442870280053715	0.010857067434051026	3.484336704720897e-05	0.0	0.0065625750883313025	0.01161583736519428	0.0318808654857473	0.035200463636463605	0.03078054567817877	0.013665375051770297	0.024385371972364563	0.04474013290720372	0.024222328730075775	0.022002006353610794	0.005899456276604079	0.01593640724338471	0.028387451797838484	0.017882388727395847	0.0027745624036979114
Klf12	0.0030944139200365806	0.0	0.0035340916395917403	0.0024923896303972897	0.0	0.0	0.0010829680896923223	0.0004280299309609256	0.0024824936268915587	0.003655829793830205	0.00202009335254592	-5.6749255709832e-05	0.0008278145695364237	7.38906282741099e-05	0.00201885345352049	0.007953572395539886	0.0030415920859967953	0.0	0.004219309845826776	0.0	0.0023871769081888496	0.0	0.005408923856137846	0.0009211543661551019	0.0036539065363273664	0.007373881774979755	0.003783705334659865	0.0	0.002385201984799715	0.0008278145695364237	0.0	0.001322610147604135	0.0016556291390728475	0.005381653354492167	0.0036618760592762017	0.0009425505103346827	0.0	0.0012749792747053406	0	0.0016507508871182758	0.00032043773591155275	0.0003019183628981598	0.003655270873655191	0.002928487941339166	0.0	0.0	0.001744077715868269	0.00012586286260362551	0.00074579819411222	0.0	0.000312453436325939	1.6601894073115665e-05	0.002087114460391135	0.001459193538610033	0.0037430981416699746	0.0002554475062208351	0.0024954378937968175	0.002848489900272327	0.001322269443360086	0.0013217617638360878	0.004574986666095922	0.002109693725194075	0.005201113133898868	0.0	0.0001906896355883504	0.0014844216666878342	0.00016585346609083087	0.0047123789084796	0.007999687825844745	0.003090086057042325	0.0	0.0011664940244871266	0.0023586160300053944	0.0	0.0	0.004598629104059721	0.003731912083878526	0.0	0.0008278145695364237	0.0	0.0007818579005013477	0.0009674735917588426	0.0008673542430192671	0.003432158576593424	0.0025379073899195435	0.0017043821929251396	0.00131020555856724	0.0009078972694233682	0.0006393334363149491	0.004126340512216477	0.0	0.0009114147857514015	0.0023149689725807422	0.0
Klf2	0.007471376965236602	0.0008278145695364237	0.03274194892245359	0.007672655297930987	0.0008278145695364237	0.0	0.00469196308388878	0.013545936844333367	0.01919430375205096	0.002643965134906563	0.0199296336550461	0.021479758203328054	0.007840458448627768	0.009302778411468739	0.027235514325020506	0.017644899187173997	0.0322518544361776	0.0	0.015142152894273663	0.0008278145695364237	0.002161240197809984	0.012623631834301128	0.013829207838553844	0.021250292454979135	0.005682601583842998	0.015077568345278475	0.011665538843200186	0.019948957705573794	0.03009449553470942	0.0008278145695364237	0.0	0.013513757895174477	0.015976852710296963	0.03038883782174038	0.017436091751605445	0.028963224753204488	0.0	0.008483628784531443	0.00539345362437421	0	0.025208862950227975	0.00915010227247405	0.020028429440927833	0.014951293648763185	0.0	0.013016712125963482	0.00861909527643078	0.007442392341413537	0.021590401465367854	0.0	0.021510138439427586	0.006577647214779276	0.020943353904164866	0.022867275695494245	0.011108302002467742	0.008674231708203417	0.024595650085567376	0.017236403943867763	0.008591283697118347	0.014044808087364037	0.014056498382218079	0.02270400866622869	0.009892732260040976	0.0	0.009835775594812345	0.011121321114123266	0.012471863739705354	0.002017576668798873	0.02201586551805841	0.02858645354279288	0.011846046487769659	0.010055657469067813	0.03625985676791589	0.008847358979085179	0.0	0.026340199314184555	0.01564745554120309	0.0023199734928581275	0.0	0.014187902734951859	0.004913922241925191	0.01551915915312583	0.016821235597596636	0.023454635196799856	0.012534185751168795	0.010944855618579823	0.02011098341460912	0.02539322127588113	0.011387213616410518	0.001846010121918446	0.008701030201727647	0.020142007669537054	0.013627025431500564	0.010468907418509388
Klf3	0.019799676120414802	0.0016556291390728475	0.05608586757200994	0.01649306050279869	0.0019680825753987867	0.0	0.016805093984805612	0.017715809969626833	0.03049652610992453	0.005773476750206819	0.050744854234044345	0.04718506092676761	0.01111990204209968	0.008018784356887671	0.05712065224881391	0.026745006239618282	0.055584194952368646	0.0	0.02596683100732692	0.003311258278145695	0.006851672815289961	0.015923237390618898	0.02898074385470195	0.03223116505640912	0.006593838302942573	0.01663050331910008	0.01566606550592683	0.031421118270734974	0.039315380804000814	0.003725165562913908	0.0016556291390728475	0.019911182543691897	0.02066718230723626	0.051909193992005616	0.02384266467303916	0.052006142067754335	0.0008278145695364237	0.017069050175696206	0.0075144865200901904	0.048126754769005756	0	0.020441663780178854	0.024252870275531725	0.020925655920016325	0.0	0.022291304637384098	0.01699920673593029	0.012227523611952049	0.03823188090140852	0.0	0.0343436196426436	0.021289200742013768	0.05098468887194417	0.03240840064097976	0.017460617717756838	0.01386380166199586	0.04596278773763951	0.029608674432859323	0.021788505803361106	0.030528338777729078	0.034601556121870033	0.03737847606924536	0.021191596075243183	0.0008278145695364237	0.009276145361695642	0.015732045276313292	0.02126163673815982	0.0034443751010389085	0.027902251500286614	0.04599961046870515	0.014036743680769077	0.0255255155033507	0.06115092639930381	0.013247668739145712	0.0	0.044749894686277374	0.023674171330255227	0.01015887969385134	0.0008278145695364237	0.021242117520625915	0.019484774804669282	0.042917356204662714	0.03868653516450056	0.05362264090134924	0.019841580628607622	0.03148917594162889	0.05211838691393836	0.02944617215360876	0.021964278250718658	0.003659334696935381	0.012423720083474336	0.03573959380948982	0.02057804538380746	0.009737329088291077
Klf4	0.017579630500896653	0.0016556291390728475	0.020832969059049387	0.008049953209119777	0.0	0.0	0.0034674577744161104	0.0025877160292831617	0.015732049586010995	0.0015833947265871482	0.018163510642452477	0.015117967953544581	0.012647192194865205	0.002806914181697825	0.03096703075980912	0.00790889541592117	0.019179051332480563	0.0008278145695364237	0.013128456573831262	0.0016556291390728475	0.0027714692274011547	0.014432813301592776	0.014646081702099486	0.004879700827698226	0.006147026932388842	0.009432934791451644	0.009335342699896408	0.01875238667179734	0.010823651110920011	0.0	0.0	0.014121199226914277	0.013913528121450115	0.015723197168776435	0.008126073282082768	0.025651688374575744	0.0008278145695364237	0.011256272795480582	0.000670020082348196	0.014694793336154801	0.01882137094744263	0	0.005816903239422677	0.010049547344218673	0.0008278145695364237	0.01693536320016456	0.004300210684297132	0.00311413091654796	0.014595876765669058	0.0	0.015700944642299722	0.0020935426024993823	0.015585907830064867	0.011504752508727817	0.004029654198047032	0.0027426860614642072	0.015915530065543113	0.0164014009531031	0.0016556291390728475	0.009279425185677325	0.006652630195916186	0.023164346948253315	0.00813111741571714	0.0	0.003721803186305074	0.0012602194042568187	0.009784241814864628	0.000870659428739739	0.016000869796341948	0.021052249336866575	0.023531906849823796	0.007590997517750259	0.02440526557207874	0.012360886722662773	0.0	0.01382932742899387	0.007730672478334273	0.007985466461977911	0.0	0.014573192101418015	0.005412589237189914	0.012197898147187409	0.00872449130300166	0.023084809041706497	0.0055468559441493575	0.012184632837905954	0.014816137506733228	0.022102379486920894	0.014513076829406479	0.0034690218624219477	0.003703585420804978	0.020563405756020302	0.009258169594363439	0.016511105473754627
