,Aff3,Arid1b,Bach1,Bach2,Baz2b,Bcl11a,Cebpa,Cebpe,Clock,Creb5,Crebl2,Crebrf,Dach1,Ebf1,Erg,Ets1,Fosb,Foxn3,Foxo1,Foxo3,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hivep2,Hivep3,Hlf,Hmga2,Hoxa7,Hoxa9,Hoxb3,Ikzf2,Irf7,Irf8,Irf9,Junb,Klf1,Klf12,Klf2,Klf3,Klf4,Klf6,Mecom,Mef2c,Meis1,Mis18bp1,Mycn,Nfat5,Nfe2,Nfia,Nkx2-3,Parp12,Pbx1,Pgr,Plag1,Plek,Plscr1,Pou2f2,Prdm16,Rel,Rfx3,Rora,Runx1,Runx2,Satb1,Smad7,Sox5,Sox6,Sp4,Spi1,Stat1,Stat4,Tal1,Tcf4,Tcf7l2,Tox,Tsc22d1,Tsc22d3,Zbtb20,Zeb2,Zfhx3,Zfp1,Zfp113,Zfp36l1,Zfp385a,Zfp395,Zfp467,Zfp521,Zfp532,Zfp608,Zfp799,Zfp831,Zfpm1
1160,0.5781855,0.0,0.0,0.0,0.0,0.79590625,0.0,0.0,0.0,0.0,0.0,0.5781855,0.5781855,0.0,0.0,0.0,0.9234371,0.79590625,0.0,0.79590625,0.0,0.0,0.0,0.0,0.79590625,0.0,0.0,0.0,0.0,0.0,0.5781855,0.0,0.0,0.79590625,0.0,0.5781855,1.0113328,0.0,0.0,0.0,0.0,0.0,0.5781855,0.0,1.0113328,0.5781855,0.5781855,0.9234371,0.0,0.79590625,0.0,0.79590625,0.0,0.9234371,0.0,0.5781855,0.5781855,0.5781855,0.0,0.0,0.0,0.0,0.0,0.5781855,0.0,0.0,0.0,0.0,0.0,0.0,0.79590625,0.79590625,0.0,0.5781855,0.79590625,0.0,0.0,0.5781855,0.5781855,0.5781855,0.79590625,0.0,0.0,0.0,0.5781855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781855
1161,0.0,0.0,0.0,0.0,0.0,0.346657,0.74965376,0.346657,0.346657,0.0,0.0,0.346657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346657,0.0,0.346657,0.0,0.82051396,0.0,0.0,0.346657,0.0,0.0,0.0,0.346657,0.0,0.0,0.0,0.5343962,0.0,0.346657,0.0,0.0,0.0,0.346657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346657,0.74965376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6586562,0.0,0.346657,0.0,0.0,0.346657,0.0,0.0,0.0,0.0,0.0,0.0,1.1111317,0.0,0.0,0.0,0.346657,0.0,0.0,0.0,0.0,0.0,0.346657,0.0,0.0,0.346657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346657
1162,0.0,0.69995356,0.69995356,0.0,0.69995356,0.69995356,0.69995356,0.0,0.0,0.0,0.0,0.0,0.91892433,0.0,0.69995356,0.0,0.0,0.69995356,0.69995356,0.0,0.91892433,1.1878949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69995356,0.0,0.0,0.0,0.0,0.0,0.69995356,0.0,0.0,0.0,0.0,0.0,0.69995356,0.0,1.3113196,1.1256665,0.0,0.0,0.0,0.69995356,0.0,0.0,0.0,1.0421469,0.0,0.0,0.0,0.69995356,0.0,0.0,0.0,0.0,0.0,1.2773124,0.0,0.0,0.0,0.0,0.0,0.0,0.91892433,0.0,0.0,0.91892433,0.69995356,0.0,0.0,0.0,0.91892433,0.0,0.0,0.0,0.69995356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256665
1163,0.0,0.6830184,0.90224254,0.0,0.90224254,0.6830184,0.6830184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90224254,0.0,0.0,0.90224254,0.0,0.0,0.0,1.2977697,0.90224254,0.6830184,0.0,0.0,0.0,1.1731585,0.0,0.0,0.0,0.0,1.0262016,0.0,0.0,0.6830184,0.6830184,0.0,0.0,0.0,0.6830184,0.6830184,0.0,0.0,0.6830184,0.6830184,0.0,0.6830184,0.0,0.6830184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6830184,0.6830184,0.0,0.0,0.0,0.0,0.6830184,0.90224254,0.0,0.0,0.0,0.0,0.0,1.1731585,0.0,0.0,0.6830184,0.6830184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6830184,0.0,0.0,0.0,1.11038,0.0,0.0,0.6830184
1164,0.58835036,0.39113212,0.0,0.39113212,0.0,0.0,0.7151057,0.0,0.0,0.0,0.0,0.39113212,0.87693465,0.0,0.39113212,0.0,0.58835036,0.0,0.0,0.0,0.0,0.0,0.0,0.39113212,0.0,0.0,0.0,0.0,0.58835036,0.0,0.0,0.0,0.39113212,0.0,0.39113212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87693465,0.39113212,0.39113212,0.0,0.39113212,0.7151057,0.0,0.0,0.0,0.0,0.0,0.0,0.39113212,0.0,0.7151057,0.0,0.0,0.0,0.0,0.58835036,0.0,0.0,0.0,0.0,0.0,0.0,0.87693465,0.39113212,0.0,0.39113212,0.0,0.0,0.0,0.0,0.39113212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58835036,0.0,0.0,0.39113212
1165,0.0,0.0,0.0,0.0,0.0,0.0,1.0387344,0.0,0.0,0.0,0.8249961,0.0,0.0,0.0,0.0,0.0,0.0,1.0387344,0.0,0.8249961,0.0,1.0387344,0.0,0.0,0.0,0.0,0.0,1.292056,0.0,0.0,0.8249961,0.0,0.0,0.8249961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249961,1.155592,0.0,0.0,1.155592,0.0,0.0,0.8249961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,0.90378976,0.90378976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68458384,0.0,0.0,0.68458384,0.0,0.0,0.90378976,0.0,0.68458384,0.68458384,0.90378976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68458384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90378976,0.0,0.0,0.68458384,0.0,1.0276823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90378976,0.0,0.0,0.0,0.0,0.90378976,0.0,0.0,0.0,0.0,0.0,0.0,0.68458384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68458384,1.0276823,0.0,0.0,0.0,0.0,0.0,0.0,0.90378976,0.0,0.0,0.0,0.68458384,0.0,0.0,0.68458384
1167,0.0,0.0,0.4303478,0.0,0.0,0.0,0.8534723,0.4303478,0.0,0.0,0.0,0.0,0.0,0.0,0.4303478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63424754,0.0,0.0,0.0,1.3270425,0.63424754,0.7622819,0.0,0.0,0.4303478,0.0,0.0,0.0,0.0,0.8534723,0.4303478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4303478,0.0,0.0,0.0,0.0,0.4303478,0.0,0.63424754,0.0,0.0,0.0,0.0,1.1564593,0.0,0.0,0.0,0.63424754,0.0,0.0,0.0,0.0,0.0,0.63424754,0.0,0.4303478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,0.4347833,0.0,0.0,0.0,0.63934803,0.0,0.7674805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347833,0.0,0.4347833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347833,0.0,0.0,0.0,0.0,0.63934803,0.7674805,0.0,0.0,0.0,0.0,0.4347833,0.0,0.0,0.0,0.8586265,0.0,0.63934803,0.0,0.0,0.4347833,0.0,0.0,0.0,0.0,0.0,0.0,0.4347833,0.0,0.0,0.0,0.63934803,0.0,0.0,0.63934803,0.0,0.4347833,0.0,0.0,0.0,0.0,1.0306872,0.0,0.0,0.0,0.4347833,0.4347833,0.0,0.4347833,0.0,0.0,0.63934803,0.0,0.0,0.4347833,0.0,0.4347833,0.0,0.0,0.0,0.0,0.4347833,0.0,0.0,0.0
1169,0.859769,0.6404804,0.0,0.0,0.6404804,0.0,0.6404804,0.0,0.0,0.0,0.0,0.6404804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6404804,0.0,0.0,0.0,0.0,0.6404804,0.0,0.0,1.3198609,0.0,0.0,0.859769,0.0,0.0,0.6404804,0.0,0.6404804,1.1353135,0.0,0.0,0.0,0.0,0.0,0.6404804,0.0,0.0,0.0,0.0,0.859769,0.0,1.0711731,0.0,0.0,0.0,0.6404804,0.0,0.0,0.0,0.0,0.0,0.0,0.859769,0.0,0.0,0.859769,0.0,0.6404804,0.0,0.0,0.0,0.0,1.1353135,0.6404804,0.6404804,0.0,0.859769,0.859769,0.0,1.1860435,0.0,0.6404804,0.0,0.0,0.0,0.0,0.0,0.0,0.6404804,0.0,0.0,0.0,0.6404804,0.0,0.9854017,0.6404804
1170,0.56731635,0.0,0.0,0.0,0.37358335,1.0005531,0.0,0.0,0.0,0.0,0.0,0.37358335,0.0,0.0,0.0,0.0,0.0,0.8552039,0.0,0.56731635,1.0005531,0.37358335,0.0,0.0,0.0,0.0,0.0,0.37358335,0.0,0.37358335,0.37358335,0.0,0.0,0.0,0.0,0.0,0.0,1.0946577,0.0,0.0,0.6932333,0.0,0.0,0.0,0.0,0.0,0.56731635,0.0,0.0,0.8552039,0.6932333,0.0,0.0,0.0,0.0,0.0,0.37358335,0.37358335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37358335,0.0,0.0,0.0,0.37358335,0.37358335,0.0,0.0,0.0,0.0,0.0,0.56731635,0.0,0.0,0.0,0.56731635,0.37358335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669329
1171,0.0,0.0,0.9672494,0.0,0.0,0.9672494,0.0,0.0,0.0,0.0,0.0,0.9672494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2779964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1696359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672494,0.0,0.0,0.9672494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672494,0.0,0.9672494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9672494
1172,0.0,0.0,0.0,0.0,0.0,0.0,0.96244556,0.96244556,0.31558552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31558552,0.0,0.0,0.0,1.0490485,0.0,0.0,0.0,0.0,0.0,0.0,0.31558552,0.0,0.0,0.0,0.0,0.0,0.49535945,0.0,0.0,0.0,0.0,0.0,0.49535945,0.0,0.31558552,0.0,0.31558552,0.0,0.0,0.31558552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31558552,0.31558552,0.0,0.0,0.0,0.0,0.31558552,0.0,0.0,0.0,0.0,0.0,0.0,1.0490485,0.31558552,0.31558552,0.0,0.0,0.0,0.0,0.0,0.31558552,0.0,0.31558552,0.0,0.0,0.0,0.0,0.0,0.31558552,0.0,0.0,0.0,0.31558552,0.0,0.0,0.0
1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8697841,0.0,0.0,0.6504337,0.0,0.0,0.0,0.6504337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6504337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1947423,1.0804571,0.0,0.9950497,0.0,1.0804571,0.0,0.0,0.9950497,0.8697841,0.0,0.0,0.6504337,0.0,0.0,0.0,0.0,0.0,0.6504337,0.6504337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8697841,0.0,0.6504337,0.0,0.0,0.0,0.6504337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0804571
1174,0.0,0.0,0.0,0.0,0.37539804,0.5695064,0.8574817,1.1840526,0.0,0.0,0.0,0.0,0.0,0.0,0.37539804,0.0,0.0,0.37539804,0.0,0.0,0.0,0.0,0.0,0.37539804,0.0,0.0,0.0,0.37539804,0.0,0.37539804,0.69551843,0.0,0.0,0.37539804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37539804,0.37539804,0.0,0.0,0.0,0.7868343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37539804,0.0,0.0,0.0,0.0,0.0,0.0,0.96214676,0.37539804,0.0,0.0,0.37539804,0.0,0.0,0.0,0.37539804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37539804,0.0,0.37539804,0.0,0.0,0.0
1175,0.0,0.0,0.38091257,0.0,0.38091257,0.7937725,0.5761402,0.0,0.38091257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38091257,0.0,0.0,0.7937725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1900345,0.0,0.0,0.0,0.0,0.0,0.0,0.38091257,0.0,0.0,0.7937725,0.38091257,0.0,0.0,0.0,0.38091257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38091257,0.0,0.0,0.0,0.0,0.7024291,0.38091257,0.38091257,0.0,0.0,0.0,0.0,1.171066,0.5761402,0.38091257,0.0,0.38091257,0.0,0.0,0.38091257,0.38091257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38091257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,0.48492286,0.0,0.0,0.0,0.48492286,0.695833,0.91487676,0.48492286,0.0,0.0,0.0,0.0,0.695833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8245136,1.0382819,0.0,0.48492286,0.48492286,0.0,0.0,0.48492286,0.0,0.8245136,0.48492286,0.0,0.9834982,0.0,0.0,0.0,0.48492286,0.0,0.0,0.0,0.48492286,0.0,0.0,0.0,0.0,0.695833,0.0,0.0,0.0,0.48492286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48492286,0.0,0.0,0.8245136,0.0,0.0,0.0,0.0,0.0,0.0,0.9834982,0.0,0.0,0.695833,0.0,0.0,0.0,0.48492286,0.0,0.0,0.695833,0.0,0.0,0.48492286,0.48492286,0.0,0.0,0.0,0.0,0.0,0.8245136,0.0,0.0,0.48492286
1177,0.58039457,0.0,0.0,0.0,0.58039457,0.92568487,0.92568487,0.58039457,0.0,0.0,0.0,0.0,1.0135103,0.0,0.0,0.0,0.0,0.58039457,0.0,0.7982081,0.0,0.58039457,0.0,0.0,0.0,0.0,0.0,0.58039457,0.0,0.7982081,0.0,0.0,0.58039457,0.0,0.58039457,0.0,0.0,0.58039457,0.0,0.7982081,0.58039457,0.0,0.0,0.0,0.0,0.58039457,0.0,0.0,0.0,0.0,0.58039457,0.0,0.0,0.58039457,0.0,0.0,0.58039457,0.58039457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131845,0.0,0.58039457,0.7982081,0.0,0.0,0.0,0.0,0.58039457,0.92568487,0.7982081,0.0,0.0,0.0,0.7982081,0.0,0.58039457,0.0,0.0,0.0,0.0,0.0,0.0,0.58039457
1178,0.35373476,0.35373476,0.0,0.0,0.0,0.35373476,0.88721395,0.9761585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35373476,0.5431281,0.0,0.5431281,0.0,0.0,0.0,0.7589751,0.0,0.0,0.0,0.0,0.0,0.5431281,0.5431281,0.0,0.0,0.0,0.35373476,0.0,0.66787004,0.0,0.0,0.0,0.35373476,0.0,0.0,0.0,0.0,0.0,0.5431281,0.0,0.0,0.0,0.35373476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159823,0.0,0.0,0.0,0.0,0.35373476,0.0,0.0,0.35373476,0.0,0.0,0.0,0.35373476,0.0,0.35373476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,0.8054492,0.0,0.58736175,0.0,0.0,0.9327483,0.0,0.0,0.0,0.0,0.0,0.0,0.58736175,0.0,0.0,0.0,0.0,0.58736175,0.0,0.0,0.58736175,0.0,0.0,0.0,0.0,0.58736175,0.0,0.0,0.0,0.0,0.58736175,0.0,0.0,0.0,0.0,0.58736175,0.0,0.8054492,0.0,0.0,0.58736175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58736175,0.8054492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58736175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327483,0.0,0.0,0.0,0.0,0.0,0.0,0.58736175,0.0,0.0,0.0,0.58736175,0.0,0.58736175,0.0,0.58736175,0.0,0.58736175,0.0,0.9327483,0.58736175,0.0,0.0,0.0,0.0,0.0,0.0,0.9327483
1180,0.7724177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558041,0.5558041,0.0,0.0,0.0,0.5558041,0.0,0.0,0.0,0.9004347,0.0,0.0,0.0,0.0,0.7724177,0.0,0.0,0.9004347,0.0,0.0,0.9004347,0.0,0.0,0.5558041,0.0,0.5558041,0.5558041,0.0,0.0,0.0,0.0,0.0,0.0,0.5558041,0.5558041,0.98901445,0.0,0.7724177,0.0,0.7724177,0.5558041,0.5558041,0.0,0.0,0.0,0.0,0.0,0.5558041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7724177,0.5558041,0.0,0.0,0.0,0.0,0.0,0.5558041,0.0,0.5558041,0.0,0.0,0.0,0.0,0.0,0.5558041,0.7724177,0.0,0.7724177,0.0,0.7724177,0.0,0.0,0.0
1181,0.0,0.0,0.80731785,0.0,1.0221124,1.0221124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80731785,0.80731785,0.0,1.2777534,0.0,1.0221124,0.0,1.1399506,0.0,0.0,0.0,0.0,0.0,1.4453714,0.0,0.0,0.0,0.80731785,0.80731785,0.0,0.0,0.0,1.2777534,0.0,0.0,0.0,0.0,0.0,0.80731785,0.0,0.80731785,0.0,0.0,0.0,0.0,1.0221124,0.0,0.80731785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80731785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80731785,0.0,0.0,1.0221124,0.0,0.0,0.0,0.0,1.0221124,0.80731785,0.0,0.0,0.80731785,0.0,0.80731785,0.0,0.0,0.0,0.0,0.80731785,0.0,0.0,0.0,0.0
1182,0.6170684,0.83601415,0.83601415,0.6170684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0490485,0.0,0.83601415,0.6170684,0.0,0.0,0.0,0.0,0.0,0.6170684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624455,0.6170684,0.0,0.0,0.0,0.83601415,0.0,0.6170684,0.6170684,0.0,0.0,0.0,0.0,0.0,0.6170684,0.0,0.6170684,0.0,0.0,0.6170684,0.0,0.0,0.0,0.0,0.0,0.0,1.0490485,0.0,0.0,0.83601415,0.6170684,0.6170684,0.0,0.83601415,0.0,0.0,0.0,0.6170684,0.83601415,0.0,0.0,0.6170684,0.0,0.83601415,0.0,0.0,0.9624455,0.6170684,0.0,0.0
1183,0.5426201,0.26348403,0.26348403,0.0,0.0,0.0,0.7005775,0.0,0.0,0.0,0.0,0.0,0.42707953,0.0,0.0,0.0,0.0,0.0,0.0,0.26348403,0.0,0.26348403,0.0,0.5426201,0.0,0.0,0.0,0.0,0.0,0.0,0.26348403,0.0,0.0,0.0,1.1530786,0.0,0.0,0.0,0.0,0.26348403,0.0,0.0,0.26348403,0.0,0.5426201,0.26348403,0.26348403,0.0,0.0,0.26348403,0.0,0.0,0.0,0.26348403,0.0,0.0,0.0,0.0,0.26348403,0.0,0.0,0.0,0.0,0.42707953,0.0,0.0,0.0,0.0,0.0,0.0,1.0960648,0.26348403,0.26348403,0.42707953,0.0,0.26348403,0.0,0.26348403,0.26348403,0.0,0.0,0.0,0.0,0.42707953,0.0,0.26348403,0.0,0.0,0.0,0.0,0.26348403,0.0,0.0,0.0
1184,0.0,0.7906482,0.0,0.0,0.7906482,0.7906482,0.0,0.0,0.0,0.0,0.0,0.7906482,0.7906482,0.0,0.0,0.0,0.0,1.0063522,0.7906482,0.0,0.0,1.455024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906482,0.0,0.0,0.7906482,0.0,0.0,0.0,0.7906482,1.0063522,0.0,0.0,0.0,0.7906482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906482,0.0,0.0,0.7906482,0.0,0.0,0.0,0.0,0.0,0.7906482,0.0,0.0,0.0,0.0,0.7906482,0.7906482,0.0,0.7906482,0.0,0.0,0.0,0.7906482,0.7906482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,0.0,0.0,0.0,0.0,0.39275086,0.39275086,0.7170985,0.0,0.0,0.0,0.39275086,0.0,0.0,0.0,0.39275086,0.0,0.0,0.39275086,0.0,0.7170985,0.0,0.0,0.0,0.39275086,0.0,0.0,0.0,0.0,0.0,0.39275086,0.7170985,0.0,0.0,0.0,0.7170985,0.0,0.7170985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39275086,0.0,0.0,0.0,0.0,0.8084681,0.0,0.0,0.0,0.39275086,0.0,0.0,0.0,0.5902746,0.8789066,0.0,0.39275086,0.39275086,0.0,0.39275086,0.0,0.0,0.0,0.0,0.0,0.0,1.0231967,0.5902746,0.0,0.0,0.5902746,0.0,0.0,0.0,0.39275086,0.0,0.5902746,0.0,0.0,0.0,0.0,0.39275086,0.39275086,0.39275086,0.0,0.0,0.5902746,0.0,0.0,0.0
1186,0.8758296,0.0,0.0,0.0,0.0,0.8758296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758296,0.0,0.0,0.0,0.0,0.0,1.0860491,1.0860491,0.0,0.0,0.0,0.0,0.8758296,0.0,0.0,0.0,0.0,0.8758296,0.0,0.8758296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758296,0.0,0.0,0.0,0.8758296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0860491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,0.0,1.0861092,1.0861092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0861092,0.8758944,0.0,0.0,1.2000347,1.2000347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0861092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758944,0.8758944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8758944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0861092
1188,0.0,0.4994498,0.0,0.0,0.4994498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994498,0.0,0.0,0.0,0.0,0.84048927,0.0,0.4994498,0.0,0.9305427,0.0,0.0,0.9987998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84048927,0.0,1.1362789,0.7118218,0.84048927,0.7118218,0.0,0.4994498,0.0,0.0,0.0,0.4994498,0.0,0.0,1.053228,0.0,0.0,0.0,0.0,0.0,0.0,0.9305427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994498,0.4994498,0.0,0.0,0.0,0.4994498,0.4994498,0.0,0.0,0.0,0.0,0.0,0.4994498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9305427
1189,0.5764922,0.0,0.38120586,0.0,0.0,0.0,0.86472344,1.4415545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764922,0.0,0.0,0.0,0.5764922,0.0,0.79413986,0.0,0.0,0.0,0.0,0.0,0.38120586,0.38120586,0.0,0.38120586,0.38120586,0.0,0.0,0.38120586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38120586,0.0,0.38120586,0.0,0.0,0.0,0.86472344,0.0,0.0,0.0,0.0,0.0,0.0,1.1903507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38120586,0.0,0.0,0.0,0.38120586,0.38120586,0.0,0.0,0.38120586,0.0,0.0,0.0,0.0,0.0,0.0,0.38120586
1190,0.8289757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289757,0.0,0.0,0.0,0.0,0.0,0.8289757,0.0,0.0,0.8289757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289757,0.0,1.1590976,1.0424635,0.0,0.0,0.0,1.1590976,0.0,0.0,0.0,0.0,0.8289757,0.0,0.0,0.0,0.0,0.0,0.8289757,0.0,0.0,0.0,0.0,0.8289757,0.8289757,0.0,0.0,0.0,0.0,0.8289757,0.0,0.0,0.0,0.0,0.0,0.8289757,0.0,0.8289757,0.0,0.8289757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2952596,0.0,0.0,0.0
