TE	Klf7	Fev	Nr5a2	Pbx1	Atf3	Creb1	Foxo3	Arid5b	Tcf3	Nfic	Nfyb	Hmga2	Hsf2	Ddit3	Meis1	Stat3	Patz1	Xbp1	Trp53	Hnf1b	Sox9	Hbp1	Etv1	Yy1	Isl1	Irx2	Vdr	Srebf2	Sp1	Bbx	Hes1	Zfp148	Ets2	Satb1	Pknox1	Crem	Nr3c1	Zeb1	Gata6	Tcf4	Rfx3	Mxi1	Tcf7l2	Lmx1b	Pbx3	Nr6a1	Nr4a2	Neurod1	Ehf	Meis2	Gabpb1	Ovol2	Nkx2-2	E2f1	Nfatc2	Pax6	Gabpb2	Foxo1	Plag1	Nfib	Bach2	Nfia	Mnx1	Nkx6-1	Pdx1	Pax4	Foxp1	Sox5	Nrf1	Foxa3	Fosb	Usf2	Mef2a	Zfp143	Nr2f6	Nfix	Cbfb	Zfhx3	Tcf12	Arx
Bbx	0.016846892329721093	0.00416177409205517	0.02793499229428156	0.05952876806584665	0.016966605700969237	0.08554654077038976	0.05916504849013102	0.05058198909849023	0.009535160905840286	0.0702124474921163	0.028826757272492922	0.06399785849262034	0.06025278938767753	0.06562258351305496	0.032024659342900115	0.02929605431100978	0.07466877814062595	0.0031783869686134287	0.004767580452920143	0.053548392374242554	0.06899353763455415	0.0016851708065896574	0.016362009671521426	0.0	0.006480265182848085	0.014192381939369197	0.054782679960997026	0.06444082135563825	0.04607544531958437	0	0.042905082827705616	0.031155108539265758	0.06989514474657965	0.041308981148099104	0.07406356663511408	0.05380341514394138	0.04116346118656782	0.014411392031183384	0.04514850800510238	0.07500333675018835	0.07914973200972189	0.08334053498535923	0.06315619258358211	0.03831782170371158	0.05223483466990145	0.03700014278809306	0.04364765011846234	0.05880253631002012	0.0034810539697012186	0.005292133489960568	0.06203230756753738	0.04722631898602795	0.08278872767198284	0.019311056492150456	0.030902531461941544	0.0051321313065720445	0.05012141406076491	0.03878547100775939	0.015964395532788236	0.04273851602282033	0.015354748682216222	0.035278420334078915	0.0288295497237054	0.0	0.010237396676476019	0.03607711295799903	0.029053271371889445	0.02099442791197817	0.05350655269375489	0.03497090945850025	0.03901521081277756	0.0	0.06398919634987957	0.04816027618717647	0.052756989231504375	0.009593331642260937	0.008140733013775553	0.06705317176675699	0.07410951801610823	0.012508161382997688
Hes1	0.008710692293844172	0.001278943888599249	0.010129561490480108	0.03551629319140702	0.011465008482432858	0.03223310932991578	0.029127613293819684	0.01726225968362072	0.0055621771950735005	0.02031470444976436	0.01239486827399665	0.018989824225075207	0.02804693182462071	0.03023148317201104	0.02441788845154898	0.026399794673278246	0.03741858558698063	0.0007945967421533572	0.0	0.031866123606309554	0.022546520239964986	0.0007945967421533572	0.00715397331807691	0.0	0.006025507842060625	0.007247972785878366	0.015382219025503826	0.03239606347689829	0.026244426844974245	0.005502433455387988	0	0.0158556417855285	0.026075128827175862	0.015475070375651002	0.036717240212392505	0.02919800289593081	0.023852870279844614	0.005720407967957903	0.009385941458117721	0.03435467892682863	0.027899858688344825	0.03005054297486163	0.02023030039920563	0.0138580434274526	0.03381990186884478	0.01233833657955557	0.027863816334149544	0.018930643898811047	0.0014296880468087842	0.0015891934843067141	0.030054789091371308	0.01918108960158799	0.026143949044596073	0.016216335991983247	0.009671868736348184	0.004863194953944285	0.02584200671997844	0.026760596279183518	0.011188955594790053	0.006996858835409768	0.007512620113816588	0.022621786156459957	0.013910321195008207	0.0	0.005842657277273073	0.01288244372681954	0.009717833485746714	0.008556441326284287	0.032165495762688914	0.01180429694936052	0.020976943943992785	0.0	0.038390611756580116	0.02677981963796519	0.015469170542472491	0.005389153218568365	0.0055621771950735005	0.018793009842978835	0.03503070355751111	0.004666204156382997
Zfp148	0.009979902852111144	0.004793207847521104	0.027421483526115866	0.04185909110737875	0.0260186418164125	0.060007165627806676	0.053298194797452035	0.04847204054777048	0.0053972834726742774	0.05507409023718947	0.02189410642603765	0.059639849857015	0.05263276019623256	0.06350565516693371	0.04051459484034669	0.02358338512417717	0.06733486800930093	0.0007945967421533572	0.0023837902264600714	0.05013981353176366	0.05318548009158741	0.001945409992943886	0.011798074857350712	0.0	0.0032835074515670777	0.015596306762724997	0.03974665225650698	0.05405426552829181	0.0478003502355512	0.013118613432123104	0.04052404493844725	0	0.06000335282393791	0.0405488952783646	0.06270768260421208	0.043869290019428075	0.035695669491555136	0.014041581381843029	0.041332023249596075	0.06402508255908627	0.07749016199198942	0.0614333795395671	0.04077438958552537	0.03505585339220783	0.05793587432876299	0.02791655067494693	0.03988166831918455	0.061697058036434625	0.002150579545498079	0.00029991557495568874	0.05014335855200682	0.04070930113425358	0.060562071945812666	0.018977976956008426	0.027350051199096108	0.0019445409461208614	0.04462873175804199	0.020424219394682922	0.00914249522479869	0.026630921012797865	0.01867853023243807	0.037757803786708656	0.031024764305010645	0.0	0.0036835045128977375	0.031568091247479696	0.025529296117200128	0.01934300210503423	0.04256501089090083	0.03790507320736189	0.032775969658551965	0.0	0.06483617647748625	0.05336684641564592	0.04389924289059282	0.010767803512646187	0.007346136271622194	0.06584145272452817	0.06734486100880237	0.009385946354882694
Ets2	0.010909521446820964	0.0036677798116442686	0.02322455820727515	0.03509674509153922	0.013348795005486176	0.06504920834090834	0.04160131658718672	0.03283870461702482	0.006986476956980992	0.04162525343784318	0.015887834126432104	0.05462513115975193	0.046750991573371106	0.042559536860778104	0.03158114739285329	0.026655483191863477	0.038655817441515604	0.0	0.0031783869686134287	0.04207726012497013	0.04477208553427512	0.0015891934843067143	0.012190596656582847	0.0	0.003671406239669333	0.013330079290172832	0.029021046731070956	0.04210557454011161	0.035832331347615085	0.007616179976735127	0.021580634409378366	0.021377928309386614	0	0.030406481592053954	0.04914973421730162	0.03232940939929618	0.030576624993969837	0.005006190388166109	0.028288974597376802	0.04809650955718345	0.05716677484603846	0.048604522952758224	0.04017801754915673	0.026139106251726735	0.03644423425122598	0.021534541024220807	0.030145889174597162	0.0378464508667728	0.002581532884198429	0.003313408821169895	0.045760618353814835	0.025685751286079715	0.049426943851027215	0.014928859134871986	0.01662378608178455	0.0021374457717410257	0.029297352170431654	0.0208306054885189	0.0068625474308733276	0.02773357669755902	0.012732073814626306	0.02555710608267075	0.02768860779857853	0.0	0.005437591719603674	0.022211360704021285	0.018514352913683772	0.021883931935104153	0.0393202724909385	0.023841078972758306	0.02463576300310058	0.0	0.04718581368502095	0.03522885427287649	0.025848800252755145	0.002370471847208268	0.005262261620117811	0.038225791530760944	0.046122312759266565	0.011843136657283747
Satb1	0.004467664877964454	0.0010169841718529657	0.008081480547562248	0.012347964945968974	0.005694040546070171	0.032946717172682376	0.0232866068994915	0.01329535418515251	0.0038080899883675633	0.017674070805333376	0.007041855710934083	0.019149353463716472	0.02177100567793118	0.027743982800233928	0.015394661138952744	0.0030801602971628826	0.015671734163803464	0.0	0.0007945967421533572	0.02554618149025354	0.018549540511880954	0.0	0.0059289814066474005	0.0	0.005417351675799964	0.00982000109213564	0.014179016584669787	0.020406408890621754	0.019982659801740913	-0.0001648937223992228	0.021597163470723112	0.005628622942774106	0.02366685922096468	0	0.02641175604876885	0.026464778364127278	0.014040127312032273	0.0062787816887740185	0.013768776036771613	0.026056308626269727	0.027061135560933765	0.022432786217084055	0.017330859934882762	0.018227503286174538	0.02114660105827725	0.010369728405227473	0.018472980529023762	0.02503677133391644	0.0015788548388695957	-0.0001648937223992228	0.02280463623556504	0.017065283491955442	0.024176025488022935	0.010852299174171846	0.015072231446443617	0.002203723651979847	0.02012305545412714	0.010980552378813041	0.009074235350514657	0.01988574820443944	0.008328832155659579	0.01125153270163927	0.006610639135090775	0.0	0.001928785447863863	0.010071447450024296	0.004051493835481213	0.012283847089987632	0.027324208503608425	0.008087739815887325	0.017389096307700955	0.0	0.028424439340015345	0.024238254927604272	0.01886532785359324	0.0032966642331000483	0.00019476559224197956	0.028294593364240526	0.02175356468549339	0.005942400659538568
Pknox1	0.00819594377556245	0.003020952382784188	0.018854638065217057	0.02449278131414423	0.011094064454154695	0.032710893516047584	0.028716401894923867	0.032806660548436305	0.0031783869686134287	0.035038779216901274	0.013117474056131503	0.037597595339389056	0.02391518312372971	0.03496203687099105	0.02391243252443302	0.010677879392971226	0.03435062908859359	0.0015891934843067143	0.0023837902264600714	0.03397605929277648	0.02948002915270413	0.0016454944179881972	0.00439533104321306	0.0	0.002612765916735715	0.01012735453770038	0.021315765178370562	0.035436247840868546	0.034977871913142895	0.004737708583077387	0.027940898237264523	0.009688905359550169	0.031807765936117886	0.02325220841695733	0	0.035272415905096444	0.021442023545295442	0.006546457763508347	0.02692003357933656	0.039637004874895417	0.028722491435396624	0.03276858642946816	0.026379385117666555	0.020747932745509675	0.03158765736665328	0.021350545644406402	0.013575728193880594	0.02979671302769464	0.004202333464000008	0.0029083432635004965	0.030103886154891162	0.025563048538597106	0.03368927906936479	0.014291391272095326	0.02015264356908714	0.0041275815867168044	0.03052240162968751	0.019450872431323908	0.006599883361532681	0.014992723793036029	0.01573400726138892	0.023958632108856417	0.018639204597460126	0.0	0.0040822083578124614	0.019986367039128487	0.0126958606685853	0.015590339563073864	0.025265777209078306	0.01773974229045507	0.01190169540570376	0.0	0.03274865229579423	0.03378595299029064	0.01794147746709008	0.0027423583600588476	0.0009893623343953366	0.027251902774356566	0.04579763867458391	0.010745371127076011
Crem	0.006801515883497717	0.003573716066941646	0.010100702211680126	0.0347549094384282	0.01160907632508375	0.03479757462161656	0.026063788108283418	0.029021377633943992	0.0015891934843067143	0.022210067968220216	0.017518752493263547	0.024838499351545605	0.029168330603198282	0.028615219629266685	0.019136639547411946	0.014708957432802114	0.03606957972736586	0.0	0.0007945967421533572	0.022541240254344903	0.024617130092346645	0.0	0.0036819435297096095	0.0	0.002915228221221873	0.005927567342941475	0.012148822597522963	0.027249047378003866	0.03092672536990729	0.005502433455387988	0.013731001676818936	0.01553803828071343	0.027190023630894178	0.02364595062389689	0.03180211743316436	0	0.019694403744291614	0.0064305011335364206	0.01875242498472614	0.031491601277012816	0.02717036965402731	0.03699119722351392	0.034178121221589544	0.01576900460044239	0.021504348419109462	0.017917045023435947	0.017660803553222918	0.01824800673656808	0.001168190839419279	0.0051272397675613465	0.025730448007936682	0.019956430640903168	0.028892648081099336	0.012717744444508468	0.012235553398632115	0.0021675196150847727	0.0195941296933282	0.017936746110839525	0.005568760806721371	0.015609776969907983	0.006272773062296907	0.01811707639619439	0.016616465090941522	0.0	0.005096909584151941	0.009213235987039168	0.009955435540628246	0.01435605847418927	0.02097566459292397	0.009439853705146538	0.018147026470465434	0.0	0.026795889018786503	0.017397034784241854	0.0170471012926392	0.008707140394223059	0.0025785558187020508	0.018647014298425503	0.036179112489214287	0.0054154558633833765
Nr3c1	0.013515911803199783	0.002633382098956522	0.018256531435040815	0.041161087312918995	0.013050209479748295	0.059080854754436765	0.04266166936169045	0.04541981458726204	0.009370267183441063	0.05627509992021662	0.019130066534917632	0.05492484510771403	0.04828415139201041	0.05256456790806956	0.02935305844183791	0.02087065438941102	0.05177600925579161	0.0031783869686134287	0.003972983710766786	0.04274178645668326	0.05791623328517213	0.0025951803637820747	0.010476244153891794	0.0	0.002400154354894591	0.013269000502964028	0.04092530950494269	0.046108117013999764	0.047693013385622575	0.01248891041236897	0.032752687300911965	0.020211011160989348	0.03609513155242273	0.0293753943161198	0.052516938051305015	0.04502893485504805	0	0.012291980035811348	0.03652722915845405	0.06409793662044325	0.05763536344079581	0.050903371182999535	0.053705541101374835	0.027777739569833048	0.03634386048953374	0.03200552563206131	0.03507801140066272	0.047885626462439025	0.005538373099611154	0.0015891934843067143	0.046952971375977204	0.03359885855204242	0.06500376368235158	0.016386545962111126	0.02806486123394697	0.0013093589906560616	0.04274349474766205	0.02825153215635779	0.01247231999852007	0.024648389249986274	0.012570447336904914	0.027394835057199567	0.019621696141803195	0.0	0.0033731525608554085	0.03154544415894045	0.020077442035435166	0.019745669288217037	0.03921179602758059	0.03108550402509572	0.03815059823569193	0.0	0.05675612478162059	0.029290644736808154	0.03390452234658617	0.002723077531405424	0.0023837902264600714	0.04677650176024919	0.061682915814510804	0.009282905235533767
Zeb1	0.0007945967421533572	0.00303765994987849	0.006947503214626592	0.005151212841428452	0.002873763674159645	0.005296282701107646	0.004740119204439784	0.007619289689227704	0.0015891934843067143	0.0027786236603324524	0.0021664041368648947	0.009822765831799989	0.003726410469162154	0.008415686393617814	0.0025851109949850916	0.0010124141779167745	0.0061550506333730775	0.0	0.0007945967421533572	0.00922472010729264	0.005517970088615039	0.0	0.0005384782861734496	0.0	3.573193706346844e-05	0.0009444093415602338	0.00557792991053727	0.004700370323129724	0.00531053534261204	0.001094512317109046	0.006663947225468445	0.0025129359836823313	0.0029104303709230135	0.008221566479661472	0.009196328213542198	0.006607706284024727	0.001447069674398553	0	0.003711774401791322	0.004331324508910044	0.008346165457524365	0.010006543937336562	0.0074056929405187134	0.006043346177573681	0.0022569557684107024	0.004798653642257831	0.0031259671822448584	0.005257084616078281	0.0013575445457875773	0.0	0.01058352937688961	0.00394457362690215	0.013133760186914555	0.009768904184145263	0.009737982643036313	0.002291805954310006	0.004851553832696164	0.0012261008138328851	0.0021415095921043293	0.0036759724646413063	0.0014573149378996348	0.00873521470829559	0.0008468564295936082	0.0	0.0001356537108844022	0.0030047304200340654	0.0022389235590621606	0.002012065022725703	0.012914694933126216	0.002713577671258517	0.004277900470806258	0.0	0.005292826285829452	0.012652798449176425	0.003850326891868933	0.0004661936217173723	0.0	0.0117061265168335	0.007063107691324409	0.0004748587472278904
Gata6	0.017061725273047123	0.005350704338774253	0.024470136331440486	0.049572154445387005	0.023435024993567817	0.06257922315600986	0.05232872834156962	0.04735120250697466	0.004767580452920143	0.05419683517281794	0.03189343628734266	0.05159486761253414	0.0515589801359408	0.050820501999249534	0.04216738661436423	0.020991424174595832	0.0487031190372281	0.0015891934843067143	0.0023837902264600714	0.04780821605909635	0.03996584284989109	0.0011508132507905288	0.011799845731265997	0.0	0.005928887301453437	0.014589197266512659	0.03491713801224452	0.04249578954787615	0.03471608854218069	0.01659691597569221	0.03138208497599712	0.02774998699964662	0.04998058101545544	0.03920996096038183	0.0576517483425003	0.04192737377307014	0.04360343636329637	0.00978472957968093	0	0.05604572463760425	0.06588728890047925	0.0660951492665468	0.05102447958763475	0.037913525795024834	0.052841568124649595	0.028100472396021262	0.039109730344334584	0.04210748191341855	0.006526825232428061	0.0023831433847212504	0.04753372451261502	0.03312792629273592	0.05401310568386224	0.016494967887763234	0.022254343653871085	0.004338980704045266	0.04556925377605134	0.035330138659991815	0.012584768782057956	0.03533116934444303	0.01443422656828939	0.024414788661444954	0.023838049129807793	0.0	0.009053268749838705	0.02084352310440713	0.017945171450779295	0.020872824506140315	0.04794074844845368	0.0250460288400038	0.02641463883424896	0.0	0.056699440279940255	0.03967396110040821	0.03293881620754118	0.00853073627415573	0.004167749303008765	0.05253401318731373	0.06717286337726329	0.011587091053149461
Tcf4	0.009912391925832908	0.005168691084429766	0.0185840973063754	0.04339854586285593	0.012315068275933443	0.04985006624371985	0.04703542707148533	0.03838258231964708	0.0038080899883675633	0.037550136567217667	0.019176919258889518	0.03335896406938626	0.043782985980040115	0.0368918920778312	0.026556273501300198	0.02466704678051466	0.029498147876032794	0.0015891934843067143	0.0023837902264600714	0.03037019566551904	0.044709643957719654	0.0007945967421533572	0.009298633436728048	0.0	0.00515366432794143	0.009912657818776312	0.022998652128126972	0.034121664387146866	0.031495096912925236	0.010105120185908905	0.026680817647421	0.023973967713993755	0.04021557297253092	0.030868842254426855	0.04478500105720957	0.040686448474292446	0.03102178800981606	0.009296924481390308	0.030944486565115222	0	0.04670900347218896	0.050138506203901714	0.0379569925371592	0.024088534394630844	0.036341516501688875	0.022478326558484557	0.023746023844323824	0.03946520955999732	0.003174159350627538	0.005329772546396045	0.037681329050145526	0.02717052183184548	0.05004796000738092	0.02062807856972384	0.027229316725928522	0.0036690587946966243	0.039978868794651186	0.025686248265003767	0.015088137320716025	0.019039591793387784	0.009536396380372065	0.026165018229963897	0.01500203358700819	0.0	0.011645006307616739	0.0239939247639795	0.022056608013107205	0.016060384427207298	0.03220194726690216	0.01456836387633514	0.022193646983296376	0.0	0.04039445864402343	0.03573661391753236	0.02561459868237594	0.008775811910640788	0.0023837902264600714	0.02655400855160175	0.03673586918599442	0.006688197055191059
Rfx3	0.014435725879150901	0.004896304071671957	0.01792093234158615	0.032209880755269586	0.0199900563599165	0.04866408609908679	0.03620380465596796	0.033878694952233904	0.006356773937226857	0.03705713584009063	0.011383311484648244	0.041601133040778664	0.04459356941769824	0.03929136108336704	0.02570525298728687	0.020180760173245937	0.04990660684677911	0.0015891934843067143	0.0007945967421533572	0.03579650238070324	0.030019247336533446	0.00021139013732200278	0.012162351896944434	0.0	0.00414809540563819	0.011993783277929384	0.024078962325698648	0.037518822577388235	0.02746784013648433	0.009940226463509682	0.02455355586985793	0.025254028065264316	0.037425597923897554	0.03803536435737733	0.03979322329123106	0.030888527689996958	0.030685271647913945	0.009987673505930605	0.032583564064956806	0.05293809537408099	0	0.04123505548069036	0.04059618409988704	0.024816336913411875	0.02631931116392182	0.019898838076390597	0.031979973326734405	0.0287387039971011	0.0038763695808469024	0.003508174413411875	0.03647882788585183	0.02350432156572009	0.0610481237487876	0.013319498163635785	0.016205515177186856	0.006071935507271268	0.038718444422225336	0.03147959121704989	0.011579424221788965	0.028634866346288198	0.015611903693621951	0.02348407550552991	0.01722439606424538	0.0	0.006396450325828317	0.019488469068603086	0.019410298385722634	0.013572424761223428	0.031165400512463012	0.017474285021202154	0.025647037420940433	0.0	0.03825425975854662	0.02671183063663225	0.026443347534720864	0.010775455937470391	0.003673068135811097	0.029183143756022357	0.04884228046254299	0.01323225878068372
Mxi1	0.015220059788978904	0.0035319839723175366	0.023875478831341636	0.03501246627498661	0.019254090929441765	0.05261153906308456	0.030635374707550612	0.030529866177275735	0.0030134932462142056	0.04184348974750363	0.01864009302475617	0.03282849905199678	0.041449848831670744	0.04499809053977453	0.027670442122565572	0.017865529782438834	0.03829095958541143	0.0007945967421533572	0.0023837902264600714	0.04572209939964263	0.044405137307601844	0.0008905740644363003	0.016958544694959433	0.0	0.0030384740684773035	0.011931325169419018	0.024596620118706603	0.034171600452965564	0.0310929643180655	0.012024101115014061	0.02093605914826295	0.023923558942291215	0.049468579113742674	0.030985320581359384	0.04316323978443777	0.03855257028332428	0.0342318988456256	0.011181496548735265	0.02924903800835827	0.04794653860979659	0.04791705221046432	0	0.040498736412949675	0.02682177202541415	0.03705559509462852	0.030405007484773507	0.033950938684245605	0.03658188878777579	0.0023532650733944357	0.00413787743316601	0.05121029060133475	0.029288625318306574	0.049919354201714124	0.009375700358512519	0.02707344248962759	0.006236347249786201	0.039414568400316194	0.03147502628875942	0.011417279168279693	0.02446481311095667	0.008812510113445653	0.024674462893043883	0.02080431788657306	0.0	0.0118988837812163	0.01340947689637668	0.02085999735080912	0.016539330882863794	0.033808905643223426	0.012786427148541555	0.033757038602509594	0.0	0.0454780177429743	0.031066466593713316	0.024405444785648114	0.007832801687229113	0.0031783869686134287	0.03818145652841271	0.047965106879864036	0.009554410427667782
Tcf7l2	0.012508977763453026	0.0020451937363964623	0.01218589140125998	0.03370952405843914	0.015461050100076144	0.04799858139953004	0.029665106831872703	0.020334300646930422	0.0023837902264600714	0.02101827520436352	0.015312851580196345	0.031001221289209215	0.022300005914207468	0.027716439869414078	0.014803980897803009	0.019310815323357673	0.021772543336476734	0.0007945967421533572	0.0015891934843067143	0.03208388303559195	0.025735461108605712	0.0008905740644363003	0.0093502988526452	0.0	0.006247436411716171	0.005771665619738979	0.01617483364010539	0.02779549557792166	0.01202313946700691	0.005337539732988765	0.011009799881378369	0.01991955908104887	0.028510363378909137	0.016851791772603673	0.03016643304235402	0.03140461374592112	0.02824266310562029	0.003819311025753295	0.01677390738491843	0.026966683633196698	0.030674067625462598	0.028454798285782033	0	0.01162443105214741	0.027269257393572024	0.019299016900304382	0.025110554397578023	0.022007908996602637	0.0038743267746842707	0.0018514700028269269	0.031100740601511266	0.02603507312083956	0.03720494715238512	0.01141856389077236	0.023252415678384625	0.0030280207576301958	0.023532369492794317	0.017645571910289367	0.009972314838992951	0.013630436506083234	0.00629087825667244	0.016189865889967084	0.01697340557200597	0.0	0.002228701022819552	0.011779299178553271	0.00721364688562878	0.01834172860095416	0.022117573162517553	0.01007640003107236	0.02438368486281205	0.0	0.03593121563443717	0.029691521267872688	0.016462776832096702	0.008973171537373014	0.004167749303008765	0.021007002928357957	0.034801301076720546	0.009409920959362763
Lmx1b	0.005427155342517034	0.005691141212418597	0.013571372195665834	0.020523035106333607	0.008969400453241187	0.023531758755620958	0.019320684837052522	0.015980054878407104	0.0007945967421533572	0.015213646215896902	0.013471085563423225	0.018434150559500418	0.019575577302329845	0.019973424344883257	0.01751953603252074	0.009644041578699294	0.01765585976111151	0.0023837902264600714	0.0	0.019062303236549023	0.014955197297362216	9.597732228294287e-05	0.006115242873998375	0.0	0.00649520799670013	0.005748837926016713	0.012474496824581332	0.014894692517485103	0.01996871256294438	0.008380904849045726	0.009519725881131348	0.018530057313366856	0.016353695993435145	0.011246593797383537	0.022189494982081524	0.01811976258050663	0.016931549697517187	0.005101840046795452	0.017199952400830644	0.029995063794390316	0.021953758846224452	0.014972810108374871	0.0256191760819489	0	0.019547140852291346	0.02153926290584482	0.021223662199937595	0.01942170493382132	0.0022623835120891863	0.003673068135811097	0.02229600636275279	0.01009759835309117	0.02074245371928263	0.005814458050014919	0.018787779323092446	0.0068382356868905946	0.024599272557656832	0.01863424486964884	0.007556743496262474	0.02012307050013367	0.012516491676620433	0.012775885446442294	0.012517143623043066	0.0	0.0062247365771077754	0.00943278622650452	0.007722035187179738	0.0030107100503131414	0.023343815498245598	0.012259948569695547	0.012907099929608352	0.0	0.02782801581460347	0.020295487573113002	0.015995906975137406	0.005253286485051025	0.0023837902264600714	0.019610816845298362	0.025442820378966943	0.008682645888515464
Pbx3	0.007189009735815691	0.00229152606160613	0.015449466544417697	0.023124399028281614	0.01799916990313834	0.033614463968583835	0.02070630615291546	0.019760531688335005	0.0031783869686134287	0.02506923438212953	0.011376306006761806	0.029739762438427	0.02823564563551934	0.025106026237891287	0.011710102677082985	0.010570688293871228	0.034816349302452074	0.0007945967421533572	0.0015891934843067143	0.026421101012005767	0.021109545387634113	0.0	0.007061203971021248	0.0	0.0021739642811059367	0.011037712857530212	0.016455902468646304	0.033800382454075927	0.02636436754189376	0.005067496027875832	0.01613540232665719	0.015529795540925508	0.023817347398498938	0.0166788218110256	0.024365639144582122	0.03605455524677618	0.01815883162139681	0.004223242486711535	0.019996726675224754	0.03420100995532494	0.03648721274061569	0.02374607398221115	0.027570130317591188	0.0167697199104346	0	0.017830392678153652	0.020008820596505217	0.023949340055345467	0.003209796598783919	0.0007945967421533572	0.0330652934821541	0.02036821956521444	0.02575658313141402	0.014331160888308051	0.008814244924550513	0.003703947088354593	0.017002239209103563	0.018320880290076478	0.006175148529248946	0.01507912492205061	0.008751915274084901	0.020726348291324574	0.017538736160455155	0.0	0.0009302504530377593	0.009906898732912898	0.006208547137551867	0.011648582455510405	0.02079001160043588	0.016650944844361876	0.016689150523533723	0.0	0.0308825022928835	0.015548173987890964	0.01981541924326985	0.005408282479615971	0.0028784713936577393	0.01409092432045053	0.029686492137960957	0.0060010841707706436
Nr6a1	0.0025090075602578346	0.000641032657782817	0.01018506389658772	0.011891964758297275	0.007225961535291131	0.018555233243067706	0.019500496882029518	0.01600797890648914	0.0023837902264600714	0.014427178696006645	0.005819412863004347	0.017395696064267725	0.012489469027045536	0.022451027447182	0.008886801679477687	0.008542492086028588	0.013099705324965977	0.0015891934843067143	0.0007945967421533572	0.01183482297159028	0.013595750782833416	0.0	0.002070030641812645	0.0	0.00047555008263644894	0.0023671227534935928	0.01788926280792026	0.0183731665571917	0.013770075964995148	0.0015891934843067143	0.014620184539712458	0.005886487258377968	0.016572675270658994	0.0178218892747028	0.014384831355320557	0.011302333245443063	0.011531585463812655	0.004337090907312121	0.013556540660335358	0.020516824825516967	0.018812761043583325	0.011834576311620241	0.013891586745395229	0.015928681791587063	0.012728163102612565	0	0.010282408431959439	0.01587491284821424	0.0005763260544813438	0.002713577671258517	0.01657507361539013	0.0066118415378516775	0.019183062293358175	0.007497252176508615	0.007765219467660308	0.0016723540849699096	0.014665067416375195	0.01061169424075106	0.004246353922405243	0.007140780450111192	0.0030844188081568776	0.021981384878738273	0.010750480320486033	0.0	0.003314040679497831	0.004624919431049861	0.0032601083460971152	0.008767761226568983	0.02116442455455053	0.009554376860450709	0.004785786398940987	0.0	0.013402193272774308	0.015799686626947203	0.010697458904904563	0.004493415793128677	0.0007945967421533572	0.010762861911819046	0.014900025754729521	0.002219447697158457
Nr4a2	0.005067496027875832	0.0027527568821038625	0.0074953286179596495	0.008925784775185335	0.005110394567781531	0.02513640297364404	0.026663981376950155	0.026340091813572282	0.0031783869686134287	0.018600780479916045	0.006486086518297401	0.021539494031937813	0.015041880369061664	0.01428188447581246	0.01836970329283432	0.00997099344276411	0.025170294469659387	0.0023837902264600714	0.0015891934843067143	0.023023452381945614	0.019222893107492083	9.597732228294288e-05	0.009242402615776309	0.0	0.0019823496219529436	0.0041340079921760465	0.009857309866471294	0.016112650595393255	0.01696901632783758	0.004078133693480496	0.016335483853131952	0.004949532733893637	0.017190320997383164	0.02116021005617996	0.020899998224615263	0.019962918751057355	0.014707882873783603	0.006297202836885539	0.009268525974291817	0.017879886483613036	0.02948250237167043	0.019906432900343787	0.019648857141338075	0.0166301821701051	0.020005646718443217	0.007419579428803337	0	0.0117202962911412	0.0024089307180247452	0.001484043501593005	0.0327754701415085	0.011975877776006259	0.022364795035443988	0.005289124196164016	0.012741055482728525	0.0021826186756680466	0.0210668441521477	0.010878987020271833	0.0047192939158613055	0.013355266544976069	0.005974958015949661	0.010384100209565409	0.007897439243584001	0.0	0.004602686730520921	0.010715510713366476	0.006992629461857402	0.003280281562537806	0.013531130852967753	0.012384280286333538	0.011993379775476473	0.0	0.026351474123853646	0.020092010863766028	0.013147075107341895	0.0022051843912734748	0.0023837902264600714	0.017109770324517857	0.026177916553611378	0.003430272662842836
Neurod1	0.005444727047868457	0.005751824183648063	0.0197205039172831	0.02278710033903612	0.014108590352374696	0.03696074167378798	0.02121221376155213	0.02250879287230822	0.0031783869686134287	0.026208045985242585	0.016225179762101326	0.03357339157298064	0.028660022607546576	0.0442563847603683	0.023524472138557125	0.006972337851522407	0.035053516391134555	0.0015891934843067143	0.0007945967421533572	0.02669039022445345	0.03379167192570804	9.597732228294288e-05	0.009611978393768778	0.0	0.002534906520508144	0.01307535189528336	0.02635164783111733	0.03884881866265354	0.024122741947911582	0.00884571414640064	0.01947325603747946	0.015112241128999592	0.029646424063070748	0.03260685250379685	0.034862222055059136	0.03227693805020665	0.016429171414622867	0.006093503047803887	0.020611730994767923	0.042242686282511765	0.03997178774002937	0.03664103102127206	0.03585735193705312	0.029869588730467335	0.028585832105071984	0.016193053359770376	0.023524651305401066	0	0.0012977904014559675	0.002083874651504383	0.03855862781843907	0.025948677154428633	0.04075847710554818	0.01243613838205361	0.02642993548944104	0.002863040494935852	0.035687372736011455	0.018047234054546	0.009562354601767718	0.024481968519189587	0.011302373266382301	0.020127662926904613	0.021560780769397325	0.0	0.0031783869686134287	0.017556306432487307	0.012520861226370205	0.013819122118240395	0.03408119735823623	0.0261294159874781	0.0192894651395118	0.0	0.04301307259892772	0.03293096950176447	0.027397708140327322	0.0018926432138536235	0.0009893623343953366	0.037876663780927786	0.04199987431076179	0.01809803656739999
